INFO 2022-06-01 22:23:20,951 basehttp 16400 19416 "GET /api/events/ HTTP/1.1" 200 748
INFO 2022-06-01 22:23:49,674 basehttp 16400 220 "GET /admin/project/event/ HTTP/1.1" 200 12412
INFO 2022-06-01 22:23:49,856 basehttp 16400 220 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:23:52,447 basehttp 16400 220 "GET /admin/project/event/3/change/ HTTP/1.1" 200 12964
INFO 2022-06-01 22:23:52,611 basehttp 16400 220 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:24:50,258 basehttp 16400 12004 "POST /admin/project/event/3/change/ HTTP/1.1" 302 0
INFO 2022-06-01 22:24:50,408 basehttp 16400 12004 "GET /admin/project/event/ HTTP/1.1" 200 12896
INFO 2022-06-01 22:24:50,529 basehttp 16400 12004 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:25:26,820 basehttp 16400 19416 "GET /api/events/ HTTP/1.1" 200 999
INFO 2022-06-01 22:25:42,618 basehttp 16400 9100 "GET /admin/project/event/3/change/ HTTP/1.1" 200 13218
INFO 2022-06-01 22:25:42,746 basehttp 16400 9100 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:25:51,117 basehttp 16400 21472 "POST /admin/project/event/3/change/ HTTP/1.1" 302 0
INFO 2022-06-01 22:25:51,244 basehttp 16400 21472 "GET /admin/project/event/ HTTP/1.1" 200 12768
INFO 2022-06-01 22:25:51,359 basehttp 16400 21472 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:26:17,415 autoreload 16400 21840 C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\EPICEVENTS\project\admin.py changed, reloading.
INFO 2022-06-01 22:26:18,664 autoreload 11504 9472 Watching for file changes with StatReloader
INFO 2022-06-01 22:26:19,300 basehttp 11504 18604 "GET /admin/project/event/ HTTP/1.1" 200 12124
INFO 2022-06-01 22:26:19,415 basehttp 11504 18604 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:27:04,493 basehttp 11504 3488 "GET /admin/project/event/2/change/ HTTP/1.1" 200 12937
INFO 2022-06-01 22:27:04,628 basehttp 11504 3488 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:27:41,377 basehttp 11504 21756 "POST /admin/project/event/2/change/ HTTP/1.1" 302 0
INFO 2022-06-01 22:27:41,523 basehttp 11504 21756 "GET /admin/project/event/ HTTP/1.1" 200 12348
INFO 2022-06-01 22:27:41,634 basehttp 11504 21756 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
WARNING 2022-06-01 22:27:50,016 log 11504 18196 Unauthorized: /api/events/
WARNING 2022-06-01 22:27:50,017 basehttp 11504 18196 "GET /api/events/ HTTP/1.1" 401 183
INFO 2022-06-01 22:27:54,278 basehttp 11504 18196 "POST /api/login/ HTTP/1.1" 200 483
INFO 2022-06-01 22:27:59,860 basehttp 11504 18196 "GET /api/events/ HTTP/1.1" 200 947
WARNING 2022-06-01 22:28:19,567 log 11504 18196 Forbidden: /api/events/3
WARNING 2022-06-01 22:28:19,567 basehttp 11504 18196 "POST /api/events/3 HTTP/1.1" 403 63
INFO 2022-06-01 22:28:39,926 basehttp 11504 18196 "POST /api/events/2 HTTP/1.1" 200 313
INFO 2022-06-01 22:29:06,910 basehttp 11504 4324 "GET /admin/project/event/ HTTP/1.1" 200 12127
INFO 2022-06-01 22:29:07,058 basehttp 11504 4324 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:29:19,339 basehttp 11504 12168 "GET /admin/authentication/user/ HTTP/1.1" 200 13539
INFO 2022-06-01 22:29:19,450 basehttp 11504 12168 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:29:27,747 basehttp 11504 19756 "GET /admin/authentication/user/5/change/ HTTP/1.1" 200 13066
INFO 2022-06-01 22:29:27,860 basehttp 11504 19756 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:29:38,441 basehttp 11504 13328 "POST /admin/authentication/user/5/change/ HTTP/1.1" 302 0
INFO 2022-06-01 22:29:38,595 basehttp 11504 13328 "GET /admin/authentication/user/ HTTP/1.1" 200 13744
INFO 2022-06-01 22:29:38,719 basehttp 11504 13328 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:29:44,306 basehttp 11504 17672 "GET /admin/project/event/ HTTP/1.1" 200 12208
INFO 2022-06-01 22:29:44,435 basehttp 11504 17672 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:29:50,457 basehttp 11504 12684 "GET /admin/project/event/1/change/ HTTP/1.1" 200 12999
INFO 2022-06-01 22:29:50,615 basehttp 11504 12684 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:30:03,686 basehttp 11504 11288 "POST /admin/project/event/1/change/ HTTP/1.1" 302 0
INFO 2022-06-01 22:30:03,823 basehttp 11504 11288 "GET /admin/project/event/ HTTP/1.1" 200 12435
INFO 2022-06-01 22:30:03,950 basehttp 11504 11288 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:30:24,686 basehttp 11504 18196 "POST /api/login/ HTTP/1.1" 200 483
INFO 2022-06-01 22:30:30,843 basehttp 11504 18196 "GET /api/clients/ HTTP/1.1" 200 2053
INFO 2022-06-01 22:30:51,012 basehttp 11504 18196 "GET /api/contracts/ HTTP/1.1" 200 682
INFO 2022-06-01 22:31:01,505 basehttp 11504 18196 "POST /api/clients/2/contracts/4 HTTP/1.1" 200 33
INFO 2022-06-01 22:31:16,278 basehttp 11504 18196 "GET /api/contracts/ HTTP/1.1" 200 682
INFO 2022-06-01 22:32:21,555 basehttp 11504 18196 "POST /api/clients/1/contracts/1 HTTP/1.1" 200 33
INFO 2022-06-01 22:36:25,910 autoreload 17736 14164 Watching for file changes with StatReloader
INFO 2022-06-01 22:36:27,997 basehttp 17736 12508 "POST /api/login/ HTTP/1.1" 200 483
INFO 2022-06-01 22:36:33,597 basehttp 17736 12508 "POST /api/clients/1/contracts/1 HTTP/1.1" 201 238
INFO 2022-06-01 22:37:02,562 basehttp 17736 19792 "GET /admin/project/event/ HTTP/1.1" 200 12894
INFO 2022-06-01 22:37:02,694 basehttp 17736 19792 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:38:16,639 autoreload 16228 5032 Watching for file changes with StatReloader
INFO 2022-06-01 22:38:25,629 basehttp 16228 17124 "POST /api/login/ HTTP/1.1" 200 483
WARNING 2022-06-01 22:38:29,025 log 16228 17124 Forbidden: /api/clients/1/contracts/1
WARNING 2022-06-01 22:38:29,026 basehttp 16228 17124 "POST /api/clients/1/contracts/1 HTTP/1.1" 403 52
INFO 2022-06-01 22:39:02,133 basehttp 16228 17124 "POST /api/login/ HTTP/1.1" 200 483
